YEAR,DATES,POLLSTER,GRADE,SAMPLE,Unnamed: 5,WEIGHT,APPROVE,DISAPPROVE,ADJUSTED_APPROVE,ADJUSTED_DISAPPROVE,datestring,bothdates,start,end
2021,JAN. 24-27,Marist College,A,1313,A,2.19,49%,35%,50%,35%,JAN. 24-27 2021,"(datetime.date(2021, 1, 24), datetime.date(2021, 1, 27))",2021-01-24,2021-01-27
2021,JAN. 25-26,Morning Consult,B,2200,A,0.08,58%,32%,57%,35%,JAN. 25-26 2021,"(datetime.date(2021, 1, 25), datetime.date(2021, 1, 26))",2021-01-25,2021-01-26
2021,JAN. 24-26,YouGov,B+,1500,A,1.08,51%,33%,52%,34%,JAN. 24-26 2021,"(datetime.date(2021, 1, 24), datetime.date(2021, 1, 26))",2021-01-24,2021-01-26
2021,JAN. 20-26,Echelon Insights,B/C,1006,RV,1.19,55%,33%,54%,33%,JAN. 20-26 2021,"(datetime.date(2021, 1, 20), datetime.date(2021, 1, 26))",2021-01-20,2021-01-26
2021,JAN. 23-25,Morning Consult,B,15000,A,0.6,53%,30%,52%,33%,JAN. 23-25 2021,"(datetime.date(2021, 1, 23), datetime.date(2021, 1, 25))",2021-01-23,2021-01-25
2021,JAN. 22-25,Data for Progress,B,1164,LV,1.46,57%,36%,56%,36%,JAN. 22-25 2021,"(datetime.date(2021, 1, 22), datetime.date(2021, 1, 25))",2021-01-22,2021-01-25
2021,JAN. 22-25,Morning Consult,B,1990,RV,0.07,59%,32%,58%,35%,JAN. 22-25 2021,"(datetime.date(2021, 1, 22), datetime.date(2021, 1, 25))",2021-01-22,2021-01-25
2021,JAN. 22-25,Morning Consult,B,2200,A,0.08,56%,32%,55%,35%,JAN. 22-25 2021,"(datetime.date(2021, 1, 22), datetime.date(2021, 1, 25))",2021-01-22,2021-01-25
2021,JAN. 21-25,Rasmussen Reports/Pulse Opinion Research,B,1500,LV,1.02,48%,47%,50%,41%,JAN. 21-25 2021,"(datetime.date(2021, 1, 21), datetime.date(2021, 1, 25))",2021-01-21,2021-01-25
2021,JAN. 21-24,Monmouth University,A,809,A,1.53,54%,30%,55%,30%,JAN. 21-24 2021,"(datetime.date(2021, 1, 21), datetime.date(2021, 1, 24))",2021-01-21,2021-01-24
2021,JAN. 21-23,RMG Research,B-,1200,RV,0.88,58%,32%,57%,33%,JAN. 21-23 2021,"(datetime.date(2021, 1, 21), datetime.date(2021, 1, 23))",2021-01-21,2021-01-23
2021,JAN. 21-22,HarrisX,B+,941,RV,1.04,63%,37%,59%,38%,JAN. 21-22 2021,"(datetime.date(2021, 1, 21), datetime.date(2021, 1, 22))",2021-01-21,2021-01-22
2021,JAN. 20-22,Morning Consult,B,15000,A,0.49,51%,28%,50%,31%,JAN. 20-22 2021,"(datetime.date(2021, 1, 20), datetime.date(2021, 1, 22))",2021-01-20,2021-01-22
2021,JAN. 20-21,Ipsos,B-,1115,A,1.1,55%,32%,54%,33%,JAN. 20-21 2021,"(datetime.date(2021, 1, 20), datetime.date(2021, 1, 21))",2021-01-20,2021-01-21
2021,JAN. 20-21,Morning Consult,B,1993,RV,0.09,56%,31%,55%,34%,JAN. 20-21 2021,"(datetime.date(2021, 1, 20), datetime.date(2021, 1, 21))",2021-01-20,2021-01-21
2021,JAN. 20-21,YouGov,B+,1516,A,1.25,45%,28%,46%,29%,JAN. 20-21 2021,"(datetime.date(2021, 1, 20), datetime.date(2021, 1, 21))",2021-01-20,2021-01-21
